Company Name,Model,price,km,Owner,Car Age,fuel,location,Model_rank,fuel_rank
AUDI,A5,3650000,36000,1,3,Diesel,Gurgaon,69,6
AUDI,Q5,2680000,50000,1,5,Diesel,Delhi,32,6
AUDI,A3,2680000,12000,1,3,Petrol,Delhi,48,5
AUDI,A6,2390000,68000,1,5,Diesel,Delhi,24,6
AUDI,A5,4175000,29000,1,2,Diesel,Delhi,69,6
AUDI,Q5,1690000,65000,2,8,Diesel,Delhi,32,6
AUDI,Q3,1775000,49000,1,7,Diesel,Mumbai,28,6
AUDI,Q3,1600000,75000,1,7,Diesel,Pune,28,6
AUDI,RS5,4500000,24500,2,9,Petrol,Mumbai,94,5
AUDI,A6,1250000,83000,2,8,Diesel,Faridabad,24,6
AUDI,A6,3200000,59900,1,4,Diesel,Chennai,24,6
AUDI,A4,1095000,37000,1,10,Diesel,Mumbai,38,6
AUDI,A3,3600000,25344,1,4,Petrol,Coimbatore,48,5
AUDI,Q3,3300000,24500,1,3,Diesel,Chennai,28,6
AUDI,A6,1375000,69000,2,8,Diesel,Mumbai,24,6
AUDI,Q7,6500000,22000,1,2,Diesel,Delhi,41,6
AUDI,Q7,2150000,219000,1,11,Diesel,Ahmedabad,41,6
AUDI,A6,3300000,41050,1,5,Diesel,Chennai,24,6
AUDI,Q3,3000000,42850,1,3,Diesel,Karnal,28,6
AUDI,Q3,2550000,74200,1,4,Diesel,Karnal,28,6
AUDI,Q5,1340000,74000,1,9,Diesel,Mumbai,32,6
AUDI,Q5,2750000,80389,1,6,Diesel,Kalamassery,32,6
AUDI,A4,1850000,61000,2,7,Diesel,Pune,38,6
AUDI,TT,4290000,10000,1,6,Petrol,Mumbai,88,5
AUDI,A6,1750000,72500,1,9,Diesel,Ahmedabad,24,6
AUDI,A4,1900000,43654,1,7,Diesel,Chennai,38,6
AUDI,Q5,4900000,65000,1,3,Diesel,Pune,32,6
AUDI,TT,5400000,16000,1,5,Petrol,Mumbai,88,5
AUDI,A6,3800000,21800,1,3,Diesel,Delhi,24,6
AUDI,A8,4950000,55000,2,7,Diesel,Chennai,106,6
AUDI,Q3,2400000,38000,1,5,Diesel,Chennai,28,6
AUDI,RS5,2995000,56000,2,10,Petrol,Mumbai,94,5
AUDI,Q3,1550000,30000,2,7,Diesel,Delhi,28,6
AUDI,RS5,3800000,55000,3,10,Petrol,Pune,94,5
AUDI,Q5,3400000,43500,1,5,Diesel,Pune,32,6
AUDI,Q3,2450000,65000,1,5,Diesel,Bangalore,28,6
AUDI,Q3,1750000,59000,2,7,Diesel,Chennai,28,6
AUDI,Q3,2300000,40000,1,5,Diesel,Chennai,28,6
AUDI,A6,1550000,39000,1,11,Diesel,Coimbatore,24,6
AUDI,A4,2100000,56000,1,6,Diesel,Coimbatore,38,6
AUDI,A6,3300000,18000,1,5,Diesel,Hyderabad,24,6
AUDI,Q7,2300000,170000,1,6,Diesel,Kochi,41,6
AUDI,Q3,3500000,29000,1,3,Diesel,Pune,28,6
AUDI,Q3,1975000,45000,1,4,Diesel,Mumbai,28,6
AUDI,A6,1650000,38000,1,7,Diesel,Mumbai,24,6
AUDI,Q3,2450000,27000,2,5,Diesel,Mumbai,28,6
AUDI,Q5,999000,49500,2,11,Diesel,Navi Mumbai,32,6
AUDI,A3,1650000,51000,1,6,Diesel,Mumbai,48,6
AUDI,A8,2100000,56000,1,10,Diesel,Navi Mumbai,106,6
AUDI,Q3,2150000,37869,1,6,Diesel,Mumbai,28,6
AUDI,A6,1450000,113000,2,9,Diesel,Mysore,24,6
AUDI,A4,2500000,75000,1,6,Diesel,Thiruvananthapuram,38,6
AUDI,A3,3000000,10000,1,2,Diesel,Hyderabad,48,6
AUDI,Q5,4900000,35000,1,3,Petrol,Chennai,32,5
AUDI,Q5,3300000,54135,1,5,Diesel,Mumbai,32,6
AUDI,Q5,3900000,28900,1,7,Diesel,Coimbatore,32,6
AUDI,A6,4000000,30000,1,4,Diesel,Hyderabad,24,6
AUDI,Q3,3350000,23700,1,3,Diesel,Chennai,28,6
AUDI,A6,3250000,29250,1,4,Diesel,Ahmedabad,24,6
AUDI,A6,3200000,44000,1,6,Diesel,Hyderabad,24,6
AUDI,Q7,6200000,24500,1,4,Diesel,Nashik,41,6
AUDI,Q5,4751000,19000,1,2,Petrol,Ahmedabad,32,5
AUDI,Q7,6349000,27000,1,3,Diesel,Mumbai,41,6
AUDI,A5,4500000,17200,1,4,Diesel,Ahmedabad,69,6
AUDI,A6,3400000,34800,2,3,Diesel,Ahmedabad,24,6
AUDI,A5,4975000,2600,1,2,Diesel,Mumbai,69,6
AUDI,A6,1250000,105000,2,8,Diesel,Mumbai,24,6
AUDI,A4,1750000,77000,2,7,Diesel,Hyderabad,38,6
AUDI,A6,2350000,119000,2,6,Diesel,Hyderabad,24,6
AUDI,TT,2999000,45000,1,7,Petrol,Hyderabad,88,5
AUDI,A4,1200000,44000,2,10,Diesel,Chennai,38,6
AUDI,A3,2500000,26231,1,3,Diesel,Pune,48,6
AUDI,Q3,2700000,19124,1,4,Petrol,Mumbai,28,5
AUDI,A4,1075000,57457,2,9,Diesel,Thane,38,6
AUDI,A4,1500000,76000,1,7,Diesel,Ahmedabad,38,6
AUDI,A3,1499000,78228,1,6,Diesel,Navi Mumbai,48,6
AUDI,A6,1725000,50000,1,7,Diesel,Navi Mumbai,24,6
AUDI,Q5,1175000,750000,2,9,Petrol,Mumbai,32,5
AUDI,A4,1725000,55500,1,6,Diesel,Nashik,38,6
AUDI,A4,2875000,44000,1,3,Diesel,Mumbai,38,6
AUDI,A4,1975000,60000,1,6,Diesel,Bangalore,38,6
AUDI,A4,1350000,42000,1,7,Diesel,Delhi,38,6
AUDI,A4,675000,90000,2,11,Diesel,Mumbai,38,6
AUDI,A6,650000,129000,2,12,Diesel,Mumbai,24,6
BENTLEY,ARNAGE,4800000,65000,1,12,Petrol,Delhi,110,5
BENTLEY,ARNAGE,4000000,65000,1,12,Petrol,Delhi,110,5
BENTLEY,CONTINENTAL,13500000,15500,2,9,Petrol,Delhi,31,5
BENTLEY,CONTINENTAL,7700000,35000,2,10,Petrol,Pune,31,5
BENTLEY,CONTINENTAL,8200000,9800,1,12,Petrol,Mumbai,31,5
BENTLEY,CONTINENTAL,12500000,30000,2,9,Petrol,Pune,31,5
BMW,3,1600000,25697,1,8,Diesel,Mumbai,6,6
BMW,X6,1849000,49000,2,10,Diesel,Delhi,81,6
BMW,X3,2500000,89000,2,6,Diesel,Pune,21,6
BMW,X1,1300000,60000,1,8,Diesel,Pune,17,6
BMW,3,1985000,63000,2,7,Diesel,Bangalore,6,6
BMW,5,1790000,89000,2,8,Diesel,Ahmedabad,8,6
BMW,X1,1350000,102197,1,8,Diesel,Pune,17,6
BMW,5,2450000,67396,1,8,Diesel,Bangalore,8,6
BMW,5,1450000,99000,1,8,Diesel,Delhi,8,6
BMW,5,1150000,62000,2,11,Diesel,Chennai,8,6
BMW,3,1151000,7900,1,9,Diesel,Kolkata,6,6
BMW,3,2650000,50825,1,4,Diesel,Navi Mumbai,6,6
BMW,3,2450000,45000,1,4,Diesel,Kolkata,6,6
BMW,3,2995000,54000,1,4,Diesel,Mumbai,6,6
BMW,M2,7700000,2246,1,2,Petrol,Pune,116,5
BMW,5,2390000,27000,2,6,Diesel,Delhi,8,6
BMW,5,3900000,39000,1,3,Petrol,Delhi,8,5
BMW,X5,8375000,12000,1,2,Diesel,Delhi,25,6
BMW,7,7575000,27000,1,3,Diesel,Delhi,23,6
BMW,X1,3375000,23500,1,2,Diesel,Delhi,17,6
BMW,5,4490000,4000,1,2,Diesel,Delhi,8,6
BMW,3,3100000,41600,2,4,Diesel,Delhi,6,6
BMW,X1,2800000,45000,1,3,Diesel,Delhi,17,6
BMW,Z4,7900000,13290,1,3,Petrol,Pune,93,5
BMW,X4,5500000,19500,2,2,Diesel,Delhi,70,6
BMW,X5,3700000,96000,1,4,Diesel,Pune,25,6
BMW,3,3700000,23016,1,3,Petrol,Pune,6,5
BMW,5,1250000,40000,1,10,Diesel,Delhi,8,6
BMW,5,4800000,18000,1,3,Diesel,Delhi,8,6
BMW,Z4,3500000,29500,2,8,Petrol,Delhi,93,5
BMW,X7,11200000,15500,1,1,Diesel,Delhi,95,6
BMW,5,4200000,12500,1,3,Diesel,Delhi,8,6
BMW,X3,1225000,65000,1,9,Diesel,Delhi,21,6
BMW,5,1080000,73000,1,10,Diesel,Delhi,8,6
BMW,X6,13200000,5003,1,2,Petrol,Pune,81,5
BMW,X5,3350000,22000,1,7,Diesel,Delhi,25,6
BMW,X4,5500000,17000,2,2,Petrol,Delhi,70,5
BMW,3,2350000,49000,1,6,Diesel,Delhi,6,6
BMW,5,5100000,9100,1,3,Diesel,Delhi,8,6
BMW,3,1690000,65000,2,6,Diesel,Gurgaon,6,6
BMW,X1,2750000,46383,1,3,Petrol,Gurgaon,17,5
BMW,5,3990000,11000,1,3,Diesel,Delhi,8,6
BMW,5,790000,55000,1,13,Petrol,Mumbai,8,5
BMW,5,2600000,67500,1,6,Diesel,Mumbai,8,6
BMW,3,2000000,27861,1,6,Diesel,Mumbai,6,6
BMW,X1,2950000,40000,1,3,Diesel,Pune,17,6
BMW,X1,2750000,19000,1,3,Diesel,Mumbai,17,6
BMW,X1,2875000,29000,1,3,Diesel,Mumbai,17,6
BMW,X1,2800000,72000,1,5,Diesel,Hyderabad,17,6
BMW,X3,4975000,18500,1,3,Petrol,Mumbai,21,5
BMW,3,925000,74456,1,9,Diesel,Mumbai,6,6
BMW,X1,3975000,10891,1,1,Diesel,Bangalore,17,6
BMW,5,4795000,30000,1,2,Diesel,Mumbai,8,6
BMW,3,4500000,1500,1,2,Diesel,Hyderabad,6,6
BMW,X1,2750000,60000,1,4,Diesel,Pune,17,6
BMW,X1,3200000,50000,1,3,Diesel,Hyderabad,17,6
BMW,3,1499000,78000,2,8,Diesel,Chennai,6,6
BMW,X1,3490000,24000,1,1,Petrol,Ahmedabad,17,5
BMW,X5,6500000,22000,1,3,Diesel,Hyderabad,25,6
BMW,3,1400000,62000,1,9,Diesel,Hyderabad,6,6
BMW,3,4600000,300,1,1,Diesel,Mumbai,6,6
BMW,X5,4900000,10000,1,5,Diesel,Ahmedabad,25,6
BMW,3,3830000,27000,1,3,Diesel,Mumbai,6,6
BMW,5,2850000,58000,1,5,Diesel,Mumbai,8,6
BMW,3,995000,67000,1,9,Diesel,Mumbai,6,6
BMW,3,1350000,62478,1,8,Diesel,Mumbai,6,6
BMW,X3,10500000,6639,1,2,Petrol,Pune,21,5
BMW,7,1750000,35000,1,12,Diesel,Ahmedabad,23,6
BMW,3,4575000,20000,1,2,Diesel,Bangalore,6,6
BMW,5,1000000,115000,2,9,Diesel,Bellary,8,6
BMW,X1,2490000,32200,2,4,Diesel,Chennai,17,6
BMW,X3,2175000,60000,1,9,Diesel,Chennai,21,6
BMW,3,2175000,51000,2,6,Diesel,Chennai,6,6
BMW,3,4800000,5000,1,2,Diesel,Chennai,6,6
BMW,X5,4600000,42000,1,5,Diesel,Chennai,25,6
BMW,5,2650000,50000,1,7,Diesel,Chennai,8,6
BMW,3,1050000,77000,2,10,Diesel,Chennai,6,6
BMW,5,1500000,79000,2,11,Diesel,Chennai,8,6
BMW,6,6500000,9000,1,2,Diesel,Chennai,55,6
BMW,3,3880000,13245,1,2,Diesel,Coimbatore,6,6
BMW,3,3880000,13456,1,2,Diesel,Coimbatore,6,6
BMW,3,3580000,39876,1,3,Diesel,Coimbatore,6,6
BMW,3,3275000,32930,1,4,Diesel,Coimbatore,6,6
BMW,X3,5390000,23456,1,2,Diesel,Coimbatore,21,6
BMW,X3,800000,69927,1,13,Petrol,Hyderabad,21,5
BMW,X1,1600000,31000,1,4,Diesel,Delhi,17,6
BMW,X1,2200000,68000,1,5,Diesel,Hyderabad,17,6
BMW,X3,2700000,57000,1,5,Diesel,Kochi,21,6
BMW,5,2000000,44247,2,10,Diesel,Kalamassery,8,6
BMW,X3,1850000,57000,2,8,Diesel,Mumbai,21,6
BMW,X1,2750000,20000,1,3,Diesel,Mumbai,17,6
BMW,7,7250000,18200,1,5,Diesel,Navi Mumbai,23,6
BMW,7,2990000,44500,1,7,Diesel,Mumbai,23,6
BMW,3,2350000,76000,1,5,Diesel,Mumbai,6,6
BMW,X3,2650000,60000,1,5,Diesel,Mumbai,21,6
BMW,3,2750000,35874,1,5,Diesel,Mumbai,6,6
BMW,7,1300000,60000,1,11,Petrol,Mumbai,23,5
BMW,5,1550000,17001,1,11,Diesel,Mumbai,8,6
BMW,3,975000,65000,1,10,Diesel,Mumbai,6,6
BMW,5,5800000,16000,1,3,Diesel,Mumbai,8,6
BMW,6,5151000,20000,1,3,Petrol,Mumbai,55,5
BMW,7,6000000,40455,1,5,Diesel,Mumbai,23,6
BMW,5,2029000,39000,1,8,Diesel,Mysore,8,6
BMW,X5,4190000,50000,2,5,Diesel,Chennai,25,6
BMW,3,1800000,85000,1,8,Diesel,Chennai,6,6
BMW,5,5250000,11000,1,3,Petrol,Thiruvananthapuram,8,5
BMW,3,3845000,40178,1,3,Diesel,Bangalore,6,6
BMW,5,3400000,15000,1,4,Diesel,Delhi,8,6
BMW,3,3500000,26000,1,4,Diesel,Mumbai,6,6
BMW,7,7500000,52000,1,5,Diesel,Hyderabad,23,6
BMW,3,3875000,14000,1,2,Diesel,Mumbai,6,6
BMW,X1,3750000,9000,1,1,Diesel,Mumbai,17,6
BMW,3,4495000,9800,1,1,Diesel,Mumbai,6,6
BMW,X1,3350000,15000,1,1,Diesel,Delhi,17,6
BMW,X4,6300000,17000,1,2,Diesel,Chennai,70,6
BMW,X5,3250000,54000,1,7,Diesel,Delhi,25,6
BMW,5,4550000,22000,1,4,Petrol,Mumbai,8,5
BMW,5,5500000,17000,1,3,Diesel,Mumbai,8,6
BMW,5,4150000,28000,1,3,Diesel,Mumbai,8,6
BMW,X5,5200000,30000,1,4,Diesel,Mumbai,25,6
BMW,X3,5400000,23000,1,2,Diesel,Mumbai,21,6
BMW,5,4650000,5500,1,2,Diesel,Delhi,8,6
BMW,3,3200000,59000,1,4,Diesel,Mumbai,6,6
BMW,X3,3000000,50000,1,5,Diesel,Pune,21,6
BMW,X5,3250000,55000,1,7,Diesel,Delhi,25,6
BMW,X1,3795000,9000,1,1,Diesel,Mumbai,17,6
BMW,6,3200000,35000,1,9,Diesel,Delhi,55,6
BMW,7,7250000,18200,1,5,Diesel,Mumbai,23,6
BMW,3,4500000,3300,1,1,Diesel,Kolkata,6,6
BMW,5,4200000,42000,1,3,Diesel,Delhi,8,6
BMW,6,5395000,30000,1,3,Petrol,Mumbai,55,5
BMW,5,3400000,45000,1,5,Diesel,Mumbai,8,6
BMW,X3,3400000,37000,1,5,Diesel,Mumbai,21,6
BMW,X3,4500000,41000,1,3,Diesel,Ahmedabad,21,6
BMW,7,9500000,12000,1,3,Diesel,Mumbai,23,6
BMW,3,3275000,30000,1,4,Diesel,Coimbatore,6,6
BMW,X3,5800000,9000,1,2,Diesel,Pune,21,6
BMW,6,3290000,52000,2,9,Diesel,Delhi,55,6
BMW,3,4595000,9800,1,1,Diesel,Mumbai,6,6
BMW,5,4350000,35000,1,3,Diesel,Delhi,8,6
BMW,X1,4150000,9110,1,1,Diesel,Bangalore,17,6
BMW,6,3000000,26500,2,11,Petrol,Delhi,55,5
BMW,7,3495000,27000,1,7,Diesel,Mumbai,23,6
BMW,5,5500000,1900,1,0,Diesel,Kolkata,8,6
BMW,X5,6900000,32600,1,2,Diesel,Mumbai,25,6
BMW,5,1750000,61284,1,10,Diesel,Hyderabad,8,6
BMW,3,2695000,45000,1,5,Diesel,Mumbai,6,6
BMW,3,2475000,17000,1,4,Petrol,Mumbai,6,5
BMW,3,2775000,50000,1,4,Diesel,Mumbai,6,6
BMW,5,1950000,76000,1,8,Diesel,Ahmedabad,8,6
BMW,3,1400000,99000,1,8,Diesel,Pune,6,6
BMW,X1,1135000,66413,1,9,Diesel,Hyderabad,17,6
BMW,3,1445000,78675,1,6,Diesel,Mumbai,6,6
BMW,X1,1250000,88687,1,8,Diesel,Nashik,17,6
BMW,3,1870000,64000,1,5,Diesel,Mumbai,6,6
BMW,5,1975000,66130,2,7,Diesel,Nashik,8,6
BMW,3,1085000,96779,1,10,Diesel,Mumbai,6,6
BMW,X3,1500000,77000,2,9,Diesel,Pune,21,6
BMW,3,1845000,64000,1,5,Diesel,Mumbai,6,6
BMW,5,1990000,46000,1,7,Diesel,Mumbai,8,6
BMW,X1,2850000,38000,1,4,Diesel,Mumbai,17,6
BMW,3,1100000,63000,1,9,Diesel,Bangalore,6,6
BMW,3,2550000,43000,1,5,Diesel,Karnal,6,6
BMW,5,2900000,28000,1,5,Diesel,Mumbai,8,6
BMW,7,745000,54000,1,12,Petrol,Mumbai,23,5
BMW,3,700000,93000,2,11,Diesel,Mumbai,6,6
BMW,5,625000,75000,2,13,Diesel,Mumbai,8,6
BMW,5,795000,64000,1,12,Petrol,Mumbai,8,5
CHEVROLET,CRUZE,380000,91000,1,8,Diesel,Jaipur,150,6
CHEVROLET,SPARK,130000,20143,1,11,Petrol,Kolkata,194,5
CHEVROLET,CRUZE,525000,48000,1,9,Diesel,Mumbai,150,6
CHEVROLET,BEAT,290000,35000,1,5,Diesel,Coimbatore,171,6
CHEVROLET,CAPTIVA,550000,145000,1,12,Diesel,Bangalore,170,6
CHEVROLET,ENJOY,450000,88576,1,8,Diesel,Hyderabad,185,6
CHEVROLET,BEAT,150000,105500,2,8,Diesel,Bellary,171,6
CHEVROLET,OPTRA,300000,125000,1,13,Diesel,Bellary,190,6
CHEVROLET,BEAT,200000,100200,2,9,Diesel,Bellary,171,6
CHEVROLET,CRUZE,840000,36000,1,6,Diesel,Coimbatore,150,6
CHEVROLET,CRUZE,540000,82000,1,7,Diesel,Ahmedabad,150,6
CHEVROLET,CRUZE,475000,69000,1,7,Diesel,Delhi,150,6
CHEVROLET,CAPTIVA,475000,175000,2,13,Diesel,Bangalore,170,6
CHEVROLET,SAIL,325000,67833,1,9,Diesel,Mumbai,178,6
CHEVROLET,BEAT,350000,59649,1,7,Diesel,Bangalore,171,6
CHEVROLET,SAIL,350000,3911,1,7,Petrol,Navi Mumbai,178,5
DATSUN,REDI-GO,269000,31978,1,3,Petrol,Thane,155,5
DATSUN,REDI-GO,269999,1550,1,4,Petrol,Mumbai,155,5
DATSUN,GO,470000,72000,1,3,Petrol,Mumbai,161,5
DATSUN,REDI-GO,345000,11875,1,5,Petrol,Bangalore,155,5
DATSUN,REDI-GO,350000,20995,1,3,Petrol,Nashik,155,5
DATSUN,GO,325001,49232,1,6,Petrol,Delhi,161,5
DATSUN,GO,355000,34325,1,4,Petrol,Delhi,161,5
DATSUN,GO,325000,53070,1,6,Petrol,Hyderabad,161,5
DATSUN,REDI-GO,335000,7106,1,5,Petrol,Thane,155,5
DATSUN,GO,351000,8500,1,4,Petrol,Kolkata,161,5
DATSUN,REDI-GO,315000,51000,1,5,Petrol,Bangalore,155,5
DATSUN,REDI-GO,330000,14223,1,2,Petrol,Navi Mumbai,155,5
DATSUN,REDI-GO,345600,23142,1,4,Petrol,Hyderabad,155,5
FIAT,PUNTO,235000,51462,1,10,Diesel,Mumbai,141,6
FIAT,PUNTO,355000,35000,1,7,Diesel,Mumbai,141,6
FIAT,PUNTO,285000,80000,1,10,Diesel,Pune,141,6
FIAT,PUNTO,260000,155000,1,5,Petrol,Mangalore,141,5
FIAT,PALIO,70000,81000,1,19,Petrol,Mysore,195,5
FIAT,PUNTO,450000,56000,1,5,Diesel,Hyderabad,141,6
FIAT,PUNTO,480000,148900,1,7,Diesel,Aurangabad,141,6
FIAT,PUNTO,435000,111000,1,6,Diesel,Coimbatore,141,6
FIAT,PUNTO,435000,15000,1,4,Petrol,Navi Mumbai,141,5
FIAT,PUNTO,399000,38286,1,6,Petrol,Mumbai,141,5
FIAT,PUNTO,320000,99740,1,9,Diesel,Hyderabad,141,6
FORCE,MOTORS,945000,29000,1,4,Diesel,Coimbatore,163,6
FORCE,MOTORS,650000,72648,1,5,Diesel,Bangalore,163,6
FORD,ECOSPORT,1050000,15250,1,2,Diesel,Hyderabad,43,6
FORD,ENDEAVOUR,2090000,80000,1,5,Diesel,Chennai,16,6
FORD,ENDEAVOUR,2890000,43000,1,4,Diesel,Delhi,16,6
FORD,ECOSPORT,1150000,20000,1,2,Petrol,Chennai,43,5
FORD,ENDEAVOUR,2700000,58000,1,4,Diesel,Delhi,16,6
FORD,ENDEAVOUR,2200000,110000,1,5,Diesel,Chennai,16,6
FORD,ECOSPORT,990000,9000,1,1,Petrol,Delhi,43,5
FORD,ASPIRE,480000,43000,2,6,Diesel,Delhi,145,6
FORD,ENDEAVOUR,3850000,3000,1,1,Diesel,Delhi,16,6
FORD,ENDEAVOUR,2700000,40313,1,5,Diesel,Gurgaon,16,6
FORD,ENDEAVOUR,3900000,3000,1,0,Diesel,Delhi,16,6
FORD,ENDEAVOUR,3000000,35000,1,3,Diesel,Delhi,16,6
FORD,ECOSPORT,525000,71396,1,7,Diesel,Raipur,43,6
FORD,ECOSPORT,975000,17000,1,3,Petrol,Bangalore,43,5
FORD,ECOSPORT,1085000,14000,1,2,Petrol,Mumbai,43,5
FORD,ECOSPORT,975000,30000,1,3,Petrol,Mumbai,43,5
FORD,ENDEAVOUR,2680000,79000,1,4,Diesel,Ahmedabad,16,6
FORD,ECOSPORT,1245000,5028,1,1,Petrol,Bangalore,43,5
FORD,ECOSPORT,460000,78044,2,8,Petrol,Gurgaon,43,5
FORD,FIGO,310000,66000,1,8,Diesel,Bhopal,136,6
FORD,ECOSPORT,550000,50000,1,5,Petrol,Jamshedpur,43,5
FORD,ENDEAVOUR,3150000,48000,1,3,Diesel,Mumbai,16,6
FORD,ECOSPORT,1050000,18000,1,1,Petrol,Mumbai,43,5
FORD,ECOSPORT,675000,72000,1,5,Petrol,Pune,43,5
FORD,ECOSPORT,619999,61000,1,6,Petrol,Mumbai,43,5
FORD,ECOSPORT,650000,49373,1,6,Diesel,Hyderabad,43,6
FORD,ENDEAVOUR,740000,124123,1,8,Diesel,Thane,16,6
FORD,FIGO,517000,16727,1,4,Diesel,Noida,136,6
FORD,ECOSPORT,1050000,12000,1,3,Petrol,Chennai,43,5
FORD,ECOSPORT,775000,45000,1,4,Diesel,Chennai,43,6
FORD,ECOSPORT,750000,77674,1,6,Diesel,Pune,43,6
FORD,ENDEAVOUR,4000000,19631,1,1,Diesel,Bangalore,16,6
FORD,ECOSPORT,995000,12000,1,2,Petrol,Bangalore,43,5
FORD,ECOSPORT,875000,78192,1,4,Diesel,Bangalore,43,6
FORD,ECOSPORT,865000,66677,1,4,Diesel,Bangalore,43,6
FORD,ENDEAVOUR,2590000,41000,1,4,Diesel,Chennai,16,6
FORD,FIGO,260000,75000,2,11,Diesel,Chennai,136,6
FORD,MUSTANG,6700000,6500,1,2,Petrol,Chennai,122,5
FORD,ENDEAVOUR,3450000,15000,1,2,Diesel,Chennai,16,6
FORD,ENDEAVOUR,490000,173680,2,14,Diesel,Coimbatore,16,6
FORD,ASPIRE,645000,65000,1,2,Diesel,Coimbatore,145,6
FORD,FIESTA,380000,102000,2,7,Diesel,Coimbatore,177,6
FORD,ENDEAVOUR,3750000,9000,1,1,Diesel,Hyderabad,16,6
FORD,ENDEAVOUR,3275000,38000,1,4,Diesel,Hyderabad,16,6
FORD,IKON,165000,81254,1,12,Diesel,Hyderabad,192,6
FORD,ECOSPORT,545000,72729,1,7,Petrol,Hyderabad,43,5
FORD,FIGO,485000,85801,1,5,Diesel,Kollam,136,6
FORD,ENDEAVOUR,2150000,95000,2,5,Diesel,Mangalore,16,6
FORD,ECOSPORT,631000,31000,1,7,Petrol,Mumbai,43,5
FORD,FIGO,275000,106000,1,10,Diesel,Mysore,136,6
FORD,ENDEAVOUR,3000000,86028,1,3,Diesel,Hyderabad,16,6
FORD,ENDEAVOUR,3025000,22000,1,3,Diesel,Pune,16,6
FORD,ENDEAVOUR,3250000,31000,1,1,Diesel,Mumbai,16,6
FORD,ENDEAVOUR,3750000,27000,1,2,Diesel,Hyderabad,16,6
FORD,ENDEAVOUR,3100000,58000,1,3,Diesel,Pune,16,6
FORD,ENDEAVOUR,2650000,65267,1,4,Diesel,Navi Mumbai,16,6
FORD,ECOSPORT,711111,9000,1,5,Diesel,Mumbai,43,6
FORD,ECOSPORT,675000,66444,1,6,Diesel,Thane,43,6
FORD,ECOSPORT,691200,59636,1,6,Diesel,Hyderabad,43,6
FORD,ECOSPORT,675000,52000,1,6,Petrol,Mumbai,43,5
FORD,ECOSPORT,740000,53016,1,5,Petrol,Pune,43,5
FORD,ECOSPORT,770000,32000,1,4,Petrol,Mumbai,43,5
FORD,ECOSPORT,746000,30500,1,4,Diesel,Mumbai,43,6
FORD,ECOSPORT,625000,58000,1,6,Petrol,Delhi,43,5
FORD,ECOSPORT,750000,62000,1,3,Petrol,Ahmedabad,43,5
FORD,ECOSPORT,685000,80000,1,7,Diesel,Hyderabad,43,6
FORD,ECOSPORT,625000,59882,1,5,Diesel,Bhopal,43,6
FORD,ECOSPORT,535000,89400,2,8,Petrol,Coimbatore,43,5
FORD,ECOSPORT,545000,48577,1,8,Diesel,Thane,43,6
FORD,ECOSPORT,535000,68000,2,8,Petrol,Noida,43,5
FORD,ECOSPORT,599000,23341,2,8,Petrol,Bangalore,43,5
FORD,ECOSPORT,550000,52000,1,7,Diesel,Delhi,43,6
